time,q1_l,q1_r,q2_l,q2_r
1.06,-0.4410081623752198,-0.4410081623752198,0.9640383923882444,0.9640383923882444
1.08,-0.4409863311257329,-0.4409863311257329,0.9640383885592116,0.9640383885592116
1.1,-0.4409587134308884,-0.4409587134308884,0.9640383810852176,0.9640383810852176
1.12,-0.4409253318267669,-0.4409253318267669,0.9640383681304244,0.9640383681304244
1.14,-0.4408861047625462,-0.4408861047625462,0.9640383474236108,0.9640383474236108
1.16,-0.4408407715822635,-0.4408407715822635,0.9640383161148977,0.9640383161148977
1.18,-0.4407888598812074,-0.4407888598812074,0.9640382705482335,0.9640382705482335
1.2,-0.4407296761085733,-0.4407296761085733,0.9640382059488324,0.9640382059488324
1.22,-0.4406623043583415,-0.4406623043583415,0.9640381160138832,0.9640381160138832
1.24,-0.4405856037299553,-0.4405856037299553,0.9640379923802332,0.9640379923802332
1.26,-0.4404981992467686,-0.4417284870707206,0.9640378239273036,0.9656247471301682
1.28,-0.4403984643851988,-0.4452898630414801,0.9640375958570754,0.970322615085632
1.3,-0.4402844948833466,-0.4511800907783903,0.9640372884736802,0.9779467359288478
1.32,-0.4401540740662045,-0.4592561363140924,0.9640368755606328,0.9882015730921024
1.34,-0.4400046298733797,-0.4693289570572427,0.9640363222212832,1.0006986818329655
1.36,-0.4398331834331754,-0.4811722750308845,0.9640355820046592,1.01497809980732
1.38,-0.4396362885946521,-0.4945316789319867,0.9640345930808044,1.03053097702452
1.4,-0.4394099613981335,-0.5091331979934889,0.9640332731521842,1.0468214584369373
1.42,-0.4391495980494215,-0.524690809188219,0.9640315126843853,1.0633064712751286
1.44,-0.4388498795341675,-0.5409126709848683,0.9640291659013784,1.0794527333387454
1.46,-0.4385046605183528,-0.5575061492007721,0.96402603880617,1.094750838658874
1.48,-0.43810683958415,-0.5741818802653281,0.9640218732402224,1.108726631518819
1.5,-0.4376482071299256,-0.5906572023171328,0.964016325662338,1.1209502556442428
1.52,-0.4371192664565052,-0.6066592903204475,0.9640089388801584,1.1310433061262928
1.54,-0.4365090227949697,-0.6219282792480879,0.9639991043674396,1.1386844705538277
1.56,-0.4358047345462942,-0.636220570751382,0.963986012002925,1.1436139693671907
1.58,-0.4349916211573716,-0.649312412941285,0.9639685830234044,1.1456370266630178
1.6,-0.4340525232535325,-0.6610037369572487,0.963945380649263,1.1446265405267426
1.62,-0.4329675131343862,-0.6711221423979882,0.9639144911823558,1.1405250833044571
1.64,-0.4317134572297081,-0.6795268572867035,0.9638733663741944,1.133346344746189
1.66,-0.4302635351699221,-0.686112462393871,0.963818615485358,1.1231761263757325
1.68,-0.4285867193816928,-0.6908121625167634,0.9637457325618758,1.1101729927724855
1.7,-0.4266472085190239,-0.693600398874259,0.9636487405451828,1.0945686741292664
1.72,-0.4244037786246399,-0.6944946106385881,0.9635197275834846,1.076668286783257
1.74,-0.4218089569974542,-0.6935559500440033,0.9633482393941168,1.056850390079643
1.76,-0.4188078267453741,-0.6908887164109461,0.9631204692234911,1.035566824669238
1.78,-0.4153358266072677,-0.6866380040947961,0.9628181162264802,1.013342407922426
1.8,-0.4113147339471014,-0.6809849728304209,0.9624166732105364,0.9907744646178154
1.82,-0.4066488286178166,-0.6741406256840383,0.9618830866881598,0.9685294260626424
1.84,-0.4012186720710263,-0.6663358950842162,0.9611722477649997,0.9473365405500028
1.86,-0.3948720779994225,-0.6578070554392376,0.9602216658141316,0.927976604801803
1.88,-0.3874137181229668,-0.6487761039273957,0.9589436993127228,0.911261272413961
1.9,-0.3785966852825759,-0.6394263724660877,0.9572150463622804,0.8979965669899275
1.92,-0.3681222085051456,-0.6298754173434561,0.9548643448876536,0.8889233535741321
1.94,-0.3556572533200798,-0.6201509036490427,0.9516614134089147,0.8846301748922446
1.96,-0.3408826934254906,-0.6101810172544055,0.9473166174886896,0.8854432394784969
1.98,-0.3235841646898321,-0.5998171046849248,0.9415058011198432,0.8913159999233423
2.0,-0.3037879035580859,-0.5889065614433849,0.9339412575760876,0.9017624300780662
2.02,-0.2819155809335829,-0.5769645336335949,0.9245005692032582,0.9139164431584146
2.04,-0.2588742119243364,-0.5639253832736453,0.913381083763308,0.9249703545772596
2.06,-0.2379192806711357,-0.5505221818416483,0.9035498790902642,0.9343584970431772
2.08,-0.2222472616723105,-0.537485007289308,0.8983963207213028,0.9418820298455918
2.1,-0.2125945322825093,-0.5253460128949459,0.8987382901733915,0.947661662518826
2.12,-0.2091573411557957,-0.5143897095562603,0.9048636931800406,0.951983355636566
2.14,-0.2116979548928857,-0.5046917384732632,0.9165326403454652,0.9551696271571428
2.16,-0.2196967275600878,-0.4961909387178642,0.9330921741950396,0.9575086499074176
2.18,-0.2324917749123256,-0.4887578962820738,0.9536290010088604,0.9592293331804782
2.2,-0.2493797970585169,-0.4822438035160676,0.9771067533038276,0.9605019397962306
2.22,-0.2696748264917087,-0.4765078594235591,1.0024650505116075,0.9614488153546874
2.24,-0.2927339008539181,-0.4714282772076146,1.0286802700490414,0.962156753627966
2.26,-0.3179618922185756,-0.4669034336155543,1.0547980653348554,0.9626874739514488
2.28,-0.3448059385926547,-0.4628484959255455,1.0799488368196863,0.9630853671354268
2.3,-0.3727465484033111,-0.4591909159229242,1.1033546097837323,0.9633828128154038
2.32,-0.4012893992693671,-0.4558664710330163,1.1243324331572786,0.9636036953362488
2.34,-0.4299597531875155,-0.4528163852905968,1.1422968562350442,0.9637657076718944
2.36,-0.4583001867921414,-0.4499854519615511,1.1567624619046055,0.963881880928082
2.38,-0.4858716845579688,-0.4473208505655245,1.1673465958816196,0.9639616235151794
2.4,-0.5122577824973951,-0.444771339466854,1.173772047266993,0.9640114379526878
2.42,-0.537071204930244,-0.4422865867655766,1.175869308708264,0.964035407922088
2.44,-0.5599622392665967,-0.4398165013500982,1.17357806531522,0.964035503970412
2.46,-0.5806279472629652,-0.4373105059676318,1.1669476727072052,0.9640117316639136
2.48,-0.5988212480876249,-0.4347167421140587,1.1561365465429994,0.9639621319088374
2.5,-0.6143589523383906,-0.4319812099315768,1.141410559534437,0.963882633452802
2.52,-0.6271279698401522,-0.4290468241633514,1.1231406865797369,0.9637667478784312
2.54,-0.6370891164075169,-0.4258523065713669,1.1018002173849857,0.9636050833243636
2.56,-0.644278142863186,-0.4223307330521585,1.0779618392247352,0.9633846285788712
2.58,-0.648803496263512,-0.4184070754927397,1.0522949460500572,0.96308768701896
2.6,-0.6508404285864202,-0.4139938925151313,1.0255633952326308,0.9626902200724868
2.62,-0.6506230585490728,-0.4089874079398809,0.9986212769060046,0.96215954090403
2.64,-0.6484318016091828,-0.4032612132758764,0.972405755871263,0.9614508426588968
2.66,-0.644575093414247,-0.3966571207717627,0.9479240221803608,0.960501901367064
2.68,-0.6393647113682205,-0.3889746339186133,0.9262284211458526,0.9592253146550984
2.7,-0.6330841337959645,-0.3799623721364522,0.9083711027911644,0.957497971183236
2.72,-0.625950916628705,-0.3693176517858416,0.8953283883482477,0.9551485980432868
2.74,-0.6180782001025058,-0.3567039612386866,0.8878888479956191,0.951946920858932
2.76,-0.6094478937882324,-0.3417990216803486,0.8865118564907033,0.9476029353240772
2.78,-0.5999169133043308,-0.32438555383475,0.8911863195976066,0.9417917559160326
2.8000000000000003,-0.5892805865556303,-0.3044870653867475,0.9013454644600504,0.9342245571754826
2.8200000000000003,-0.5773020198446601,-0.2825226840565518,0.9136016362785776,0.924777491822737
2.8400000000000003,-0.5642260433710644,-0.2593971296410094,0.9247382168488456,0.9136464182924042
2.8600000000000003,-0.5507851395531641,-0.2384300311437433,0.9341913242969452,0.9038322878426376
2.8800000000000003,-0.5377093546825691,-0.222887072526956,0.9417646113235484,0.89877203135825
2.9000000000000004,-0.5255311206098663,-0.2135066339080567,0.9475816389348246,0.8992941451455324
2.9200000000000004,-0.5145352520742354,-0.210481808932368,0.95193111363674,0.9056843988677772
2.9400000000000004,-0.5047975507354866,-0.2135670157649187,0.9551379108787108,0.9176890917125058
2.9600000000000004,-0.4962568122639754,-0.2222313082259082,0.9574920764523772,0.9346329570218554
2.9800000000000004,-0.4887833783085668,-0.2357994377895835,0.9592239310355564,0.9555756139463152
3.0000000000000004,-0.4822280243604637,-0.2535537275094372,0.9605047643564844,0.9794519224944016
3.0200000000000005,-0.4764493912338934,-0.2747933556801232,0.9614576529015708,1.0051730737815527
3.0400000000000005,-0.4713250159986571,-0.2988601110521266,0.9621699031629484,1.0316884512002784
3.0600000000000005,-0.4667524937455627,-0.3251430191131286,0.9627035885550564,1.0580186447941498
3.0800000000000005,-0.4626461064425958,-0.3530724596379202,0.9631033365324352,1.0832711538944235
3.1,-0.4589323098448325,-0.3821109886593873,0.9634016719773484,1.1066474524526118
3.12,-0.4555457601998585,-0.4117449922660754,0.963622547585571,1.127446642203496
3.14,-0.4524264144694669,-0.4414791687026574,0.9637836536437966,1.1450682804576355
3.16,-0.4495176263153866,-0.4708345809849029,0.9638979465230462,1.1590153396600027
3.18,-0.4467649305553322,-0.499350336844356,0.9639746806683894,1.168897388519971
3.2,-0.4441151969595218,-0.5265885533810972,0.9640201118190638,1.1744336908779824
3.22,-0.4415159158012517,-0.5521419798001701,0.9640379630860852,1.1754557987326468
3.24,-0.4389144768589674,-0.5756434235062753,0.964029700643092,1.1719092589966311
3.26,-0.4362573837173252,-0.5967759655209113,0.963994640565954,1.1638541984181867
3.28,-0.4334893929517035,-0.6152828985178654,0.9639298936175692,1.1514647520333878
3.3000000000000003,-0.4305525799510611,-0.6309763974772875,0.9638301442328226,1.1350275110106858
3.3200000000000003,-0.4273853078027927,-0.643744124017077,0.9636872489296964,1.1149393382248078
3.3400000000000003,-0.4239210086391356,-0.6535532167695771,0.9634896228366968,1.0917049924036375
3.3600000000000003,-0.4200865739841047,-0.6604513546224096,0.963221353653394,1.065934980626088
3.3800000000000003,-0.415799655813405,-0.6645644925267113,0.9628608980169224,1.038344110678182
3.4000000000000004,-0.4109639746011828,-0.6660909583096837,0.9623790756381948,1.0097510217781402
3.4200000000000004,-0.4054648154533713,-0.6652933605857559,0.9617362654516274,0.9810758831972564
3.4400000000000004,-0.3991618774160568,-0.6624856326726918,0.9608781820787324,0.9533350264542332
3.4600000000000004,-0.3918789747855175,-0.6580137730246484,0.959729437167812,0.9276286311703194
3.4800000000000004,-0.3833921433660313,-0.6522288938742591,0.9581841050088992,0.905113803958854
3.5000000000000004,-0.3734197904959518,-0.6454510983016873,0.9560929048475224,0.8869519143376798
3.5200000000000005,-0.3616217413421984,-0.6379244151618072,0.9532479895799256,0.8742178427113528
3.5400000000000005,-0.3476180416713666,-0.6297682268807068,0.9493695587375004,0.8677643211067636
3.5600000000000005,-0.3310418244363983,-0.6209403546326667,0.9441045025689384,0.8680516800312531
3.5800000000000005,-0.3116401779116527,-0.6112386330631,0.9370557535536664,0.8749822441897155
3.6000000000000005,-0.2894263470532829,-0.6003717428142838,0.9278673482988182,0.8878087722363531
3.620000000000001,-0.264855190802727,-0.5879942894136729,0.9163802900034792,0.9027695297044476
3.640000000000001,-0.2389285381282517,-0.5743150688414316,0.9028215952558534,0.9163347169409116
3.6600000000000006,-0.2152150418555299,-0.5601123262325867,0.8904498764636107,0.9278287653631716
3.6800000000000006,-0.1972492872366515,-0.5461861038130628,0.8830716623868932,0.9370241296560284
3.7000000000000006,-0.1858995707506869,-0.5331372261340146,0.8817438216305196,0.9440795068422267
3.7200000000000006,-0.1814241696084152,-0.5213014905499309,0.8868978484377174,0.9493507452872332
3.7400000000000007,-0.1835831991214141,-0.5107845854804751,0.8983294738317664,0.9532349154749228
3.7600000000000007,-0.1918087357688205,-0.5015378569092432,0.91533197295691,0.9560851846028722
3.7800000000000007,-0.2053656340973574,-0.4934329821349903,0.9368819722732628,0.9581814140811614
3.8000000000000007,-0.2234698270040377,-0.4863162843680804,0.9618087401713,0.9597314783826772
3.8200000000000007,-0.2453580560743851,-0.4800398200622469,0.9889159989268042,0.9608846282616076
3.8400000000000007,-0.2703184232123852,-0.4744743789318464,1.017055069332393,0.9617466922365382
3.8600000000000008,-0.2976958786181552,-0.4695114417644008,1.045162039627935,0.962392901560204
3.880000000000001,-0.3268850653567973,-0.4650599587399867,1.0722735174663267,0.9628773531997916
3.9,-0.3573190391528646,-0.4610417181400096,1.097531982860661,0.9632394997880994
3.92,-0.3884587493403905,-0.4573872021504998,1.120187359234634,0.963508439055926
3.94,-0.4197856473039916,-0.4540325555400795,1.1395980465102291,0.963705724276109
3.96,-0.4507983173906215,-0.450917609091767,1.155232589129238,0.9638472300333408
3.98,-0.4810132367489031,-0.447984637445413,1.16667206027632,0.9639444199417876
4.000000000000001,-0.5099693218337324,-0.4451775110070319,1.173612751846696,0.9640052212419936
4.0200000000000005,-0.5372356006359944,-0.4424409867336234,1.17586860688,0.9640346193579544
4.040000000000001,-0.5624210851690697,-0.4397199889954198,1.1733728750508088,0.9640350316024524
4.0600000000000005,-0.5851857220442188,-0.4369588182406459,1.166178638004286,0.9640064892194444
4.080000000000001,-0.6052512178254841,-0.4341002770945326,1.1544580878260031,0.9639466397717162
4.1000000000000005,-0.6224106038012273,-0.4310847177036967,1.1385006962292168,0.9638505700440356
4.120000000000001,-0.6365356121846728,-0.4278489892881048,1.1187106289991369,0.963710437812025
4.140000000000001,-0.6475812255476792,-0.4243251974887749,1.095603889986522,0.9635148837081324
4.16,-0.6555870464279298,-0.4204390735801616,1.069805681648127,0.9632481645461116
4.180000000000001,-0.6606751139049764,-0.4161072872408231,1.0420485010564433,0.962888867835309
4.2,-0.6630439140254081,-0.4112328339192956,1.0131712749694926,0.9624079312461884
4.220000000000001,-0.6629599586185497,-0.4057004209983555,0.9841169814548956,0.9617658467556326
4.24,-0.6607444470240942,-0.3993692277451539,0.9559273455492776,0.9609084395431592
4.260000000000001,-0.6567535945142576,-0.39206258067148,0.9297305653346354,0.959760432906086
4.28,-0.6513511529148857,-0.3835560642529551,0.9067141847618816,0.9582160186333704
4.300000000000001,-0.6448714867520017,-0.3735676847960071,0.8880716073992017,0.9561260447967111
4.32,-0.6375732327832473,-0.3617569291127656,0.8749094542216914,0.9532828099525414
4.340000000000001,-0.6295888428090177,-0.347743574237022,0.8681086473439686,0.9494066807851398
4.36,-0.6208853023436826,-0.3311605552132899,0.868149787450924,0.9441447386466468
4.380000000000001,-0.6112634134239138,-0.3117548296493702,0.8749431891431306,0.9371001289458532
4.4,-0.6004273092723468,-0.2895395715091376,0.8877347412318857,0.9279171126308738
4.42,-0.588053326700141,-0.2649696173734819,0.9027047775216742,0.916436906650894
4.44,-0.5743787655679493,-0.2390468106802798,0.9162776666165976,0.902886702708766
4.46,-0.5601819313218552,-0.2152714288976319,0.9277779823274964,0.8904837196763677
4.48,-0.5462629833656005,-0.197104848506425,0.9369783342626636,0.8829794993409951
4.5,-0.5332229267065786,-0.1854123965506041,0.9440376031036112,0.8814207741994393
4.5200000000000005,-0.5213977908081365,-0.1804554600001477,0.9493118309512912,0.8862436552548494
4.54,-0.5108935392140379,-0.1820026712050013,0.9531982751999516,0.897261684432319
4.5600000000000005,-0.5016618337799003,-0.1894984022925437,0.9560502739730936,0.9137950773740732
4.58,-0.4935747111106273,-0.2022217971816658,0.958147840236942,0.934851923951359
4.6000000000000005,-0.486478903142491,-0.2194037597279418,0.959698980667296,0.9592938188799612
4.62,-0.4802269328525161,-0.2402960649148668,0.9608530609922122,0.9859554709186644
4.640000000000001,-0.4746901247464402,-0.2642018787838479,0.961716011209481,1.0137168677154458
4.66,-0.4697605752547032,-0.2904815678658382,0.9623631557295385,1.0415401845560428
4.680000000000001,-0.4653479459149999,-0.318545992888488,0.9628486828683674,1.0684855495893777
4.7,-0.4613748494923834,-0.3478456353190789,0.9632121425831724,1.093716403622036
4.720000000000001,-0.4577727261301473,-0.3778603245856543,0.9634827449977428,1.1165009432531297
4.74,-0.4544788358440511,-0.4080918527467561,0.9636821814875732,1.1362128656282664
4.760000000000001,-0.4514343099099864,-0.4380603245270709,0.9638265031631434,1.152332622362256
4.78,-0.4485829415569589,-0.4673043373594157,0.9639274042366132,1.1644493295964526
4.800000000000001,-0.4458703763564386,-0.4953846784866469,0.9639931164406732,1.1722629992863385
4.82,-0.4432434476973827,-0.5218909506255445,0.964029029220345,1.1755865957200555
4.840000000000001,-0.4406495088705599,-0.5464503090127487,0.9640380969607354,1.1743474404036838
4.86,-0.4380356995921406,-0.5687373136325151,0.9640210649969698,1.1685876168782685
4.880000000000001,-0.4353481368755001,-0.5884838111282463,0.963976529544872,1.158463219083352
4.9,-0.4325310355332715,-0.6054877944263252,0.9639008356352732,1.1442424983460762
4.920000000000001,-0.4295257419199979,-0.6196203428631207,0.963787806602291,1.126303147858717
4.94,-0.4262696035225527,-0.6308299789571957,0.963628283986826,1.1051290757262302
4.96,-0.422694494168625,-0.6391440191790215,0.963409431608255,1.0813070229062185
4.98,-0.4187243359361915,-0.6446664231185205,0.963113685299329,1.0555234358913106
5.0,-0.4142707722435298,-0.647571788935883,0.962717109167908,1.0285618668448846
5.0200000000000005,-0.4092292296494462,-0.6480971798690451,0.9621870969593744,1.0012985443206963
5.04,-0.4034726060529447,-0.6465292030236509,0.9614789069676416,0.9746950816917525
5.0600000000000005,-0.3968421112525074,-0.643185279130299,0.9605303702758504,0.9497852666302904
5.08,-0.3891367258935778,-0.6383883783788795,0.9592541323408718,0.927649827918304
5.1000000000000005,-0.3801046149857441,-0.6324345657805075,0.9575271221970154,0.9093702327810118
5.12,-0.3694426978647838,-0.6255541986025386,0.955178096296865,0.8959513711158418
5.140000000000001,-0.3568141124184484,-0.6178717946337934,0.9519767920981884,0.8882068972440674
5.16,-0.3418962657731553,-0.6093772152623543,0.9476331913600408,0.8866141764849773
5.180000000000001,-0.3244715926132056,-0.5999299542628677,0.9418223612193792,0.8911693601606417
5.2,-0.3045633372036793,-0.5893213587692484,0.9342553920183012,0.9012998672797092
5.22,-0.2825903854649531,-0.5773396344611009,0.9248083211003356,0.9135664530289478
5.24,-0.25945724192572,-0.5642605924808993,0.9136768818531786,0.9247114772290336
5.26,-0.2384832815834201,-0.5508166653097152,0.9038617000746112,0.9341712389437764
5.28,-0.2229340175443639,-0.5377379067025668,0.8987995656470528,0.941749638993976
5.3,-0.2135477962638068,-0.5255567907995092,0.899319191312643,0.9475705224551788
5.32,-0.210517703934751,-0.5145581817714251,0.9057065933323464,0.9519228708251208
5.34,-0.2135981592006033,-0.5048179213193412,0.9177083038764068,0.9551317974635978
5.36,-0.2222582109017223,-0.496274829927233,0.934649244975016,0.9574875391687844
5.38,-0.2358225936398027,-0.4887992593757814,0.9555891675200864,0.9592205625797876
5.4,-0.2535736012988991,-0.4822419838398106,0.9794630086622068,0.9605022655914842
5.42,-0.274810373851695,-0.4764616350782693,1.0051819928491814,0.9614558035704492
5.44,-0.2988746568315464,-0.4713357365358382,1.0316955061404385,0.9621685402601378
5.46,-0.3251554314395994,-0.4667618674432347,1.0580241223350368,0.9627025907618428
5.48,-0.3530830348651978,-0.4626542932300873,1.083275314509044,0.9631026131164258
5.5,-0.382119983935236,-0.4589394533916381,1.1066505263547446,0.9634011548475484
5.5200000000000005,-0.4117526297154312,-0.455551988736658,1.127448829022874,0.9636221855423662
5.54,-0.4414856398074354,-0.4524318418859475,1.145069750947499,0.9637834081597252
5.5600000000000005,-0.4708400507828028,-0.4495223533731883,1.1590162383705045,0.9638977886078424
5.58,-0.499354947738177,-0.4467690461212842,1.168897836796783,0.9639745885184036
5.6000000000000005,-0.5265924284655416,-0.4441187792050693,1.1744337898317074,0.9640200690455764
5.62,-0.5521452256881724,-0.4415190333380755,1.1754556320048548,0.9640379573772018
5.640000000000001,-0.5756461326839563,-0.4389171897950467,1.1719088952549652,0.9640297227530912
5.66,-0.5967782182875516,-0.4362597446262944,1.1638536935710846,0.9639946835526578
5.680000000000001,-0.6152847645804357,-0.4334914477537416,1.151464151182557,0.9639299522674982
5.7,-0.6309779372713284,-0.4305543687070374,1.1350268501690115,0.9638302146283342
5.720000000000001,-0.643745389820106,-0.4273868654256912,1.114938645827235,0.9636873281234544
5.74,-0.6535542536622446,-0.4239223655282478,1.0917042906343362,0.963489708607574
5.76,-0.6604522013391747,-0.4200877565883539,1.0659342865799577,0.9632214443246692
5.78,-0.6645651822248002,-0.4158006871310843,1.0383434373713638,0.9628609923240636
5.8,-0.6660915192730885,-0.4109648746232877,1.0097503790185691,0.9623791726371276
5.82,-0.6652938168655924,-0.4054656015531538,0.981075278312648,0.9617363644513268
5.84,-0.6624860046639242,-0.3991625646919128,0.9533344648820972,0.960878282595076
5.86,-0.6580140779735573,-0.3918795763626023,0.9276281169089552,0.9597295388943534
5.88,-0.6522291463063357,-0.3833926706593611,0.9051133398712544,0.9581842077963202
5.9,-0.6454513103593693,-0.3734202534360715,0.8869515022994291,0.9560930086812416
5.92,-0.6379245968480393,-0.3616221485637285,0.8742174836052717,0.9532480945445142
5.94,-0.6297683862199301,-0.3476184006651358,0.8677640146965204,0.949369664957763
5.96,-0.6209404977833619,-0.3310421416677221,0.8680514247891067,0.9441046101216612
5.98,-0.6112387644349014,-0.3116404589106165,0.8749820371871452,0.9370558623518652
6.0,-0.6003718652429223,-0.2894265964870279,0.8878086091991009,0.9278674579622368
6.02,-0.5879944038309207,-0.2648554125439828,0.902769404267559,0.9163803997457308
6.04,-0.5743151750605269,-0.2389287353393157,0.9163346218491746,0.9028217038423852
6.06,-0.5601124239768862,-0.2152152168364005,0.9278286940858522,0.8904499814962041
6.08,-0.5461861929107755,-0.1972494416979898,0.9370240766126744,0.8830717609231169
6.1,-0.5331373066284555,-0.1858997062973718,0.944079467510278,0.8817439114484099
6.12,-0.5213015627109389,-0.181424287840886,0.949350716150907,0.8868979281742327
6.14,-0.5107846497593622,-0.1835833016719897,0.9532348938799774,0.8983295429618507
6.16,-0.5015379138759117,-0.1918088242853257,0.9560851685817472,0.9153320316500484
6.18,-0.4934330324194619,-0.2053657101982301,0.9581814021884506,0.9368820211914584
6.2,-0.4863163286152995,-0.2234698922288237,0.9597314695585863,0.961808780267714
6.22,-0.4800398589012596,-0.2453581118449705,0.9608846217268509,0.9889160312812572
6.24,-0.4744744129570274,-0.2703184708105182,0.9617466874150395,1.017055095035624
6.26,-0.4695114715255001,-0.2976959191780951,0.962392898023636,1.0451620597105231
6.28,-0.4650599847380792,-0.3268850998691245,0.962877350628098,1.0722735328616322
6.3,-0.4610417408271118,-0.35731906847512,0.9632394979412868,1.0975319943905733
6.32,-0.4573872219313228,-0.3884587742111134,0.963508437753674,1.1201873676091385
6.34,-0.4540325727749386,-0.4197856683577334,0.963705723382826,1.1395980523344096
6.36,-0.4509176241000331,-0.4507983351724761,0.9638472294470694,1.1552325929136855
6.38,-0.447984650509158,-0.4810132517277142,0.9639444195858968,1.1666720624485252
6.4,-0.4451775223746483,-0.5099693344136318,0.9640052210589208,1.1736127527621545
6.42,-0.4424409966233047,-0.5372356111661756,0.9640346193044824,1.1758686068324091
6.44,-0.4397199975984296,-0.5624210939518964,0.9640350316461476,1.1733728742811549
6.46,-0.4369588257243406,-0.5851857293418592,0.964006489335968,1.1661786367088125
6.48,-0.4341002836051258,-0.6052512238653164,0.9639466399428024,1.1544580861631686
6.5,-0.4310847233687621,-0.6224106087802771,0.9638505702559674,1.13850069432576
6.5200000000000005,-0.4278489942188239,-0.6365356162733087,0.9637104380544912,1.1187106269553748
